Hosea_3_2_13040_20319|aengx mingh hnamv dongh maaih ganh dauh mienh hnamv wuov dauh hienx nqox nyei m sieqv dorn
Hosea_3_3_20360_23912|meih oix zuqc hnamv ninh hnangv yie
Hosea_3_4_23960_25468|ziouv
Hosea_3_5_25520_28223|hnamv i saa laa en mienh
Hosea_3_6_28280_37963|maiv gunv ninh mbuo huin mingh lorz nyiec nyei zienh yaac a hneiv dorh a ngunc biouv nqaai njuov mingh ziec zienh
Hosea_3_7_38040_48542|hnangv naaic yie ziouc longc ziepc hmz norm zinh caux ziepc luoqc tongv bienx mbiauh mbaali maaiz naaiv dauh m sieqv dorn
Hosea_3_8_48640_51377|yie ziouc gorngv mbuox ninh
Hosea_3_9_51480_55009|meih oix zuqc zuov yie camv hnoi
Hosea_3_10_55120_57684|maiv dungx aengx mingh hienx
Hosea_3_11_57800_61876|yaac maiv dungx benx ganh dauh m jangc dorn nyei auv
Hosea_3_12_62000_65388|yie ziouc hnangv wuov nor zuov meih
Hosea_3_13_65520_70778|weic zuqc i saa laa en nyei zeiv fun oix zuqc yiem maiv maaih hungh
Hosea_3_14_70920_73053|maiv maaih jien
Hosea_3_15_73200_78921|maiv maaih fongc horc ziec nyei jauv fai zienh nyei dongcHosea_4_1_9000_11816|i saa laa en mienh aah
Hosea_4_2_11840_15289|meih mbuo oix zuqc muangx ziouv  nyei waac
Hosea_4_3_15320_21636|weic zuqc ziouv maaih dorngx gox naaiv norm deic bung nyei baeqc fingx
Hosea_4_4_21680_29500|yiem deic bung maiv maaih ziepc zuoqv nyei jauv fai zoux longx nyei sic fai haaix dauh nyiemc tin hungh
Hosea_4_5_29560_32095|maaih houv nyei sic
Hosea_4_6_32160_34131|mienh gorngv baeqc
Hosea_4_7_34200_36127|daix mienh
Hosea_4_8_36200_40399|nimc ga naaiv caux hienx nyei sic
Hosea_4_9_40480_44111|ninh mbuo qangv maanh zoux doqc
Hosea_4_10_44200_49460|daix mienh linh jienv yietc dauh jiex yietc dauh
Hosea_4_11_49560_57884|weic naaiv deic bung nzauh nyiemv yiem deic bung gu nyuoz nyei yietc zungv mienh kouv jienv njiec
Hosea_4_12_58000_61915|liemh lomc huaang nyei hieh zoih
Hosea_4_13_62040_64630|ndaamv lungh nyei norqc
Hosea_4_14_64760_68183|liemh koiv gu nyuoz nyei mbiauz daic
Hosea_4_15_68320_70937|ziouv gox sai mienh
Hosea_4_16_71080_78362|mv baac maiv dungx bun haaix dauh gorngv baeqc fingx fai bun haaix dauh gox haaix dauh
Hosea_4_17_78520_82394|yie gox nyei se meih mbuo sai mienh
Hosea_4_18_82560_86147|lungh hnoi zanc meih mbuo ndiqv zuqc ndorpc
Hosea_4_19_86320_91975|lungh muonz zanc douc waac mienh yaac caux jienv meih mbuo ndiqv zuqc ndorpc
Hosea_4_20_92160_95847|yie zungv oix mietc meih mbuo nyei maa
Hosea_4_21_96040_101277|yie nyei baeqc fingx zuqc mietc laaix maiv maaih wuonh zaang
Hosea_4_22_101480_105348|weic zuqc meih mbuo nqemh wuonh zaang
Hosea_4_23_105560_108063|yie ziouc nqemh meih mbuo
Hosea_4_24_108280_112534|maiv bun meih mbuo zoux sai mienh fu sux yie
Hosea_4_25_112760_116885|weic zuqc meih mbuo la kuqv meih mbuo nyei tin hungh nyei leiz latc
Hosea_4_26_117120_121117|yie yaac oix la kuqv meih mbuo nyei zeiv fun
Hosea_4_27_121360_126746|sai mienh yietc zei camv yietc zei baamz zuiz dorngc yie
Hosea_4_28_127000_132334|yie oix zorqv ninh mbuo nyei njang laangc tiuv benx nyaiv nyei sic
Hosea_4_29_132600_136686|ninh mbuo bangc yie nyei baeqc fingx nyei zuiz nyanc
Hosea_4_30_136960_140558|zungv a hneiv yie nyei baeqc fingx baamz zuiz
Hosea_4_31_140840_143352|sai mienh hnangv haaix nor
Hosea_4_32_143640_147344|baeqc fingx ziouc hnangv wuov nor
Hosea_4_33_147640_153412|yie oix dingc ninh mbuo nyei zuiz weic ninh mbuo zoux nyei jauv
Hosea_4_34_153720_158562|yaac ziux ninh mbuo zoux nyei sic winh bun ninh mbuo
Hosea_4_35_158880_162514|ninh mbuo duqv nyanc mv baac maiv beuv
Hosea_4_36_162840_166705|ninh mbuo oix hienx mv baac maiv hiaangx
Hosea_4_37_167040_171975|laaix ninh mbuo guangc ziouv  weic gan nyiec nyei zienh
Hosea_4_38_172320_175488|ziouv dingc baaix miuc fangx nyei zuiz
Hosea_4_39_175840_182474|loz a ngunc diuv caux siang a ngunc diuv caangv cuotv mienh bieqc hnyouv nyei jauv
Hosea_4_40_182840_188142|yie nyei baeqc fingx naaic longc ndiangx zoux daaih nyei ga naaiv
Hosea_4_41_188520_192414|aengx longc diuh biaav dau ninh mbuo
Hosea_4_42_192800_198602|weic zuqc ninh mbuo hienx nyei hnyouv dorh ninh mbuo mingh dorngc jauv
Hosea_4_43_199000_203911|ninh mbuo guangc ninh mbuo nyei tin hungh mingh zoux hienx nyei sic
Hosea_4_44_204320_206266|ninh mbuo yiem mbong ningv gu nguaaic
Hosea_4_45_206680_210059|caux mbong aiv gu nguaaic
Hosea_4_46_210480_212853|yiem mba ong zuei ndiangx
Hosea_4_47_213280_220597|borpc laah ndiangx caux mba ong zuei ndiangx ga ndiev fongc horc ziec yaac buov hung
Hosea_4_48_221040_225108|weic zuqc yiem naaiv deix ndiangx ga ndiev laangh nyei
Hosea_4_49_225560_229100|hnangv naaic meih mbuo nyei sieqv maaic sin
Hosea_4_50_229560_233092|meih mbuo nyei siang mbuangz yaac hienx
Hosea_4_51_233560_236086|meih mbuo nyei sieqv mingh maaic sin
Hosea_4_52_236560_240278|meih mbuo nyei siang mbuangz hienx nyei ziangh hoc
Hosea_4_53_240760_243352|yie maiv dingc ninh mbuo nyei zuiz
Hosea_4_54_243840_249020|weic zuqc m jangc dorn ganh mingh caux maaic buonv sin nyei m sieqv dorn
Hosea_4_55_249520_254649|yaac caux jienv wuov deix maaic buonv sin nyei m sieqv dorn fongc horc ziec
Hosea_4_56_255160_259080|maiv hiuv haaix nyungc nyei fingx zungv oix zuqc mietc
Hosea_4_57_259600_261436|i saa laa en mienh aah
Hosea_4_58_261960_264549|maiv gunv meih mingh hienx
Hosea_4_59_265080_268102|maiv dungx bun yu ndaa zoux dorngc zuiz
Hosea_4_60_268640_274090|maiv dungx bieqc gin gaan mungv fai faaux mingh mbetc aawen
Hosea_4_61_274640_277523|yaac maiv dungx houv waac gorngv
Hosea_4_62_278080_280757|yie ziangv jienv ziangh jienv nyei ziouv
Hosea_4_63_281320_286705|i saa laa en mienh hnyouv ngaengc hnangv maiv muangx waac nyei ngongh nyeiz
Hosea_4_64_287280_295048|ih zanc ziouv  haih yungz ninh mbuo hnangv bungx ba gi yungh dorn yiem jangv nyei miev ciangv fai
Hosea_4_65_295640_298322|e faa im mingh gan miuc fangx mi aqv
Hosea_4_66_298920_301635|sueih ninh mingh aqv
Hosea_4_67_302240_305707|ninh mbuo benx guanh hopv diuv nquin nyei mienh
Hosea_4_68_306320_309380|gan jienv hienx nyei jauv mingh
Hosea_4_69_310000_315288|ninh mbuo oix haic nyaiv nyei sic gauh camv ninh mbuo nyei njang laangc
Hosea_4_70_315920_318401|nziaaux oix buonc ninh mbuo mingh
Hosea_4_71_319040_322473|ninh mbuo ziouc laaix ninh mbuo ziec nyei ga naaiv zuqc nyaiv
Hosea_5_1_8000_10738|sai mienh aah
Hosea_5_2_10760_12854|muangx naaiv maah
Hosea_5_3_12880_16047|i saa laa en nyei zeiv fun aah
Hosea_5_4_16080_19001|oix zuqc longc hnyouv muangx
Hosea_5_5_19040_21716|hungh nyei zeiv fun aah
Hosea_5_6_21760_24790|oix zuqc baeng m normh muangx longx
Hosea_5_7_24840_28223|weic zuqc meih mbuo oix zuqc siemv aqv
Hosea_5_8_28280_34171|laaix meih mbuo yiem mitv baa hnangv norm hlaang hlopv nor
Hosea_5_9_34240_39401|yaac yiem taa mbo mbong hnangv zaeng nyei mungz
Hosea_5_10_39480_44710|ninh mbuo yiem sitv tim zoux daix mienh nyei sic siem haic
Hosea_5_11_44800_48822|mv baac yie oix mborqv njaaux ninh mbuo yietc zungv
Hosea_5_12_48920_51656|yie hiuv e faa im nyei
Hosea_5_13_51760_54969|i saa laa en yaac bingx yie maiv mbueiz
Hosea_5_14_55080_57045|e faa im aah
Hosea_5_15_57160_60718|ih zanc meih zoux hienx nyei sicHosea_6_1_9000_11816|baeqc fingx gorngv
Hosea_6_2_11840_13732|daaih maah
Hosea_6_3_13760_16606|mbuo nzuonx mingh lorz ziouv
Hosea_6_4_16640_21437|ninh betv mbuo mv baac oix zorc mbuo longx
Hosea_6_5_21480_23872|ninh mborqv mbuo
Hosea_6_6_23920_28582|mv baac oix beu jienv mbuo mun nyei dorngx
Hosea_6_7_28640_32694|aengx jiex mingh i hnoi ninh oix bun mbuo fingv
Hosea_6_8_32760_38602|taux da faam hnoi ninh ziouc liepc mbuo jiez
Hosea_6_9_38680_43632|weic bun mbuo duqv yiem ninh nyei nza hmien
Hosea_6_10_43720_46387|mbuo oix zuqc hiuv duqv ziouv
Hosea_6_11_46480_51217|bun mbuo longc nzengc qaqv oix hiuv ninh
Hosea_6_12_51320_57045|ninh ndongc haaix zungv cuotv daaih hnangv lungh ndorm nyei njang cuotv
Hosea_6_13_57160_62195|ninh oix daaih lorz mbuo hnangv ciou gen mbiungc
Hosea_6_14_62320_66905|hnangv cun gen mbiungc bun ndau ndorn
Hosea_6_15_67040_68941|ziouv gorngv
Hosea_6_35_157960_160478|zoux doqc nyei sic
Hosea_6_36_160800_167384|yiem i saa laa en nyei zeiv fun mbu ndongx yie buatc gamh nziev nyei sic
Hosea_6_37_167720_172015|yiem wuov e faa im maaih hienx nyei jauv
Hosea_6_38_172360_175687|i saa laa en zuqc maaih uix
Hosea_6_39_176040_178123|yu ndaa mienh aah
Hosea_6_40_178480_181436|weic meih yaac fih hnangv nyei
Hosea_6_41_181800_186546|zungv dingc ziangx siou nyei ziangh hoc mi aqv
Hosea_6_42_186920_193372|yie oix bun yie nyei baeqc fingx nzuonx daaih duqv longx hnangv loz nyei ziangh hoc
Hosea_7_1_4000_9221|yie oix zorc i saa laa en nyei ziangh hoc
Hosea_7_2_9240_16726|e faa im nyei zuiz nipc caux saa maa lie zoux orqv nyei sic biux mengh cuotv daaih
Hosea_7_3_16760_20279|ninh mbuo zoux sic jaav
Hosea_7_4_20320_24111|maaih janx zaqc borngz bieqc biauv
Hosea_7_5_24160_28662|yaac maaih luv nyei mienh yiem ga nyiec luv
Hosea_7_6_28720_35768|ninh mbuo maiv hnamv taux yie jangx ninh mbuo zoux nyei yietc zungv orqv sic
Hosea_7_7_35840_40997|ih zanc ninh mbuo nyei zuiz weih gormx ninh mbuo
Hosea_7_8_41080_44590|yaac yiem yie nyei nza hmien
Hosea_7_9_44680_49820|ninh mbuo zoux nyei orqv sic bun hungh diex a hneiv
Hosea_7_10_49920_55009|ninh mbuo gorngv baeqc nyei waac bun jien buangv hnyouv
Hosea_7_11_55120_59640|ninh mbuo yietc zungv benx hienx nyei mienh
Hosea_7_12_59760_64390|ninh mbuo se hnangv jorm haic nyei douz louh
Hosea_7_13_64520_71416|dongh yiem zoux njuov zaangc jiez gorn caix njuov taux njuov butv daaih
Hosea_7_14_71560_75169|ninh maiv zeih douz hiaangx
Hosea_7_15_75320_79680|houc yie mbuo nyei hungh diex wuov hnoi
Hosea_7_16_79840_84151|jien laaix a ngunc diuv nyei qaqv butv baengc
Hosea_7_17_84320_88901|hungh caux jienv huotv nyei mienh sung buoz
Hosea_7_18_89080_93812|ninh mbuo jorm hnyouv hnangv douz louh nor jorm
Hosea_7_19_94000_97684|beic ndiev daav waaic nyei za eix
Hosea_7_20_97880_101596|ninh mbuo ziangh muonz qiex jiez
Hosea_7_21_101800_104790|hnangv opv jienv douz
Hosea_7_22_105000_110099|lungh ndorm ga qiex baetv cuotv hnangv njopc douz nor
Hosea_7_23_110320_114330|ninh mbuo yietc zungv jorm hnangv douz louh
Hosea_7_24_114560_118642|ninh mbuo yaac naqv gunv ninh mbuo wuov deix
Hosea_7_25_118880_124071|ninh mbuo nyei yietc zungv hungh diex king njiec daic
Hosea_7_26_124320_128622|yaac maiv maaih ninh mbuo yietc dauh daaih heuc yie
Hosea_7_27_128880_133492|e faa im ganh mingh zorpc ziex fingx mienh
Hosea_7_28_133760_139001|e faa im hnangv ziqv mv baac maiv mbienv nyei njuov nor
Hosea_7_29_139280_142714|ganh fingx mienh naqv ninh nyei qaqv
Hosea_7_30_143000_145268|ninh yaac maiv hiuv
Hosea_7_31_145560_148821|ninh nyei mba biei zungv baeqc deix
Hosea_7_32_149120_151296|ninh yaac maiv hiuv
Hosea_7_33_151600_157963|i saa laa en mienh zoux maux nyei jauv zoux zorng zengx gorngv ninh mbuo
Hosea_7_34_158280_162314|mv baac ninh mbuo maiv nzuonx daaih lorz ziouv
Hosea_7_35_162640_165188|ninh mbuo nyei tin hungh
Hosea_7_36_165520_169141|maiv gunv buangh naaiv deix yietc zungv sic
Hosea_7_37_169480_171975|ninh mbuo maiv lorz ninh
Hosea_7_38_172320_174051|e faa im se hnangv norm baeqc gopv
Hosea_7_39_174400_179480|hngongx yaac hnamv maiv hiuv haaix nyungc
Hosea_7_40_179840_184390|ziouc heuc i yipv yaac mingh lorz atc si lie
Hosea_7_41_184760_186146|ninh mbuo mingh nyei ziangh hoc
Hosea_7_42_186520_192973|yie oix zorqv yie nyei mungz zaaux jienv ninh mbuo
Hosea_7_43_193360_198402|yie oix baeng ninh mbuo njiec hnangv yiem ndaamv lungh nyei norqc
Hosea_7_44_198800_204230|yie oix ziux ninh mbuo zoux nyei orqv sic mborqv njaaux ninh mbuo
Hosea_7_45_204640_207384|weic zuqc ninh mbuo leih yie
Hosea_7_46_207800_209979|ninh mbuo zuqc kouv aqv
Hosea_7_47_210400_213651|weic zuqc ninh mbuo ngaengc jienv yie
Hosea_7_48_214080_216406|ninh mbuo oix zuqc mietc
Hosea_7_49_216840_219879|yie oix zuoqc ninh mbuo nzuonx
Hosea_7_50_220320_225268|mv baac ninh mbuo longc gorngv baeqc nyei waac gorngv taux yie
Hosea_7_51_225720_228901|ninh mbuo maiv longc hnyouv heuc yie
Hosea_7_52_229360_233851|mv baac ninh mbuo yiem ninh mbuo nyei coux qaqv nyiemv
Hosea_7_53_234320_241076|ninh mbuo gaatv ninh mbuo nyei sin weic tov mbiauh caux siang a ngunc diuv
Hosea_7_54_241560_243711|yaac ngaengc jienv yie
Hosea_7_55_244200_247424|maiv gunv yie njaaux ninh mbuo hoqc linc
Hosea_7_56_247920_251216|bun ninh mbuo nyei buoz maaih qaqv henv
Hosea_7_57_251720_255687|ninh mbuo daav za eix zoux orqv bun yie
Hosea_7_58_256200_259799|ninh mbuo huin mingh lorz mbaa an zienh
Hosea_7_59_260320_264470|ninh mbuo hnangv buonv maiv ziangx nyei juang zinx
Hosea_7_60_265000_273012|ninh mbuo nyei jien zuqc nzuqc ndaauv daix laaix ninh mbuo nyei nzuih bungx nyei waac maux
Hosea_7_61_273560_278362|weic naaiv deix sic yiem i yipv deic bung nyei mienh jatv ninh mbuo
Hosea_8_1_10000_12614|biomv nzatc maah
Hosea_8_2_12640_19960|weic zuqc maaih dauh win wangv hnangv domh jaangv ngongh yiem ziouv  nyei biauv gu nguaaic
Hosea_8_3_20000_27345|weic zuqc baeqc fingx ngaengc yie nyei ngaengc waac yaac baamz yie nyei leiz latc
Hosea_8_4_27400_30219|ninh mbuo heuc jienv yie gorngv
Hosea_8_5_30280_32015|yie nyei tin hungh aah
Hosea_8_6_32080_33892|yie mbuo i saa laa en mienh
Hosea_8_7_33960_36047|hiuv duqv meih nyei
Hosea_8_8_36120_37804|longx nyei wuov nyungc
Hosea_8_9_37880_40359|i saa laa en nqemh
Hosea_8_10_40440_44191|win wangv ziouc zunc zaaic ninh
Hosea_8_11_44280_47504|ninh mbuo liepc hungh diex
Hosea_8_12_47600_50778|mv baac maiv zeiz yie paaiv
Hosea_8_13_50880_52933|ninh mbuo liepc jien
Hosea_8_14_53040_55648|mv baac yie maiv hiuv
Hosea_8_15_55760_64470|ninh mbuo longc jiem longc nyaanh weic ganh zoux miuc fangx weic bun ninh mbuo ganh zuqc mietc
Hosea_8_16_64600_66187|saa maa lie aah
Hosea_8_17_66320_69580|yie nqemh meih mbuo nyei ngongh dorn
Hosea_8_18_69720_74251|yie nyei ga qiex baetv cuotv bun ninh mbuo
Hosea_8_19_74400_80438|ninh mbuo taux haaix zanc cingx daaih cing nzengc
Hosea_8_20_80600_82913|ninh mbuo yiem i saa laa en
Hosea_8_21_83080_87704|maaih zaangc mienh dox daaih nyei ngongh dorn
Hosea_8_22_87880_91736|mv baac se maiv zeiz tin hungh
Hosea_8_23_91920_97963|yiem saa maa lie nyei ngongh dorn zungv oix zuqc mborqv huv nzengc
Hosea_8_24_98160_102634|weic zuqc ninh mbuo zuangx nyei se nziaaux
Hosea_8_25_102840_108861|ninh mbuo siou nyei ziouc benx nziaaux zunc
Hosea_8_26_109080_111975|mbiauh zungh maiv cuotv dorv
Hosea_8_27_112200_116805|ziouc maiv cuotv mbiauh weic zoux mbuonv
Hosea_8_28_117040_120079|se gorngv cuotv mbiauh nor
Hosea_8_29_120320_124231|ganh fingx mienh yaac daaih nyanc nzengc
Hosea_8_30_124480_127105|i saa laa en zuqc naqv nzengc mi aqvHosea_9_1_6000_9780|i saa laa en mienh aah
Hosea_9_2_9800_14810|maiv dungx hnangv ganh fingx mienh njien youh orn lorqc
Hosea_9_3_14840_18882|weic zuqc meih mbuo zoux hienx nyei mienh
Hosea_9_4_18920_22275|guangc meih mbuo nyei tin hungh
Hosea_9_5_22320_32015|meih mbuo yiem norm norm mborqv mbiauh ciangv a hneiv duqv cingv maaic sin mienh nyei jaax zinh
Hosea_9_20_106120_107823|mangc maah
Hosea_9_21_108040_111656|ninh mbuo biaux zuqc mietc nyei jauv
Hosea_9_22_111880_116726|i yipv mienh oix siou ninh mbuo zunv
Hosea_9_23_116960_121795|memfitv mienh ziouc biopv ninh mbuo nyei sei
Hosea_9_24_122040_129580|longc nyaanh zoux daaih jaaix nyei ga naaiv zuqc maaih njimv nyei miev mbiorngz jienv
Hosea_9_25_129840_134530|ninh mbuo nyei ndopv liuh yaac cuotv njimv buangv nzengc
Hosea_9_26_134800_138203|dingc zuiz nyei hnoi nyieqc taux daaih aqv
Hosea_9_27_138480_141596|zuqc jaauv win nyei hnoi taux
Hosea_9_28_141880_144789|i saa laa en ziouc hiuv aqv
Hosea_9_29_145080_148781|douc waac mienh benx ga naaiv hngongx mi aqv
Hosea_9_30_149080_154570|duqv singx lingh nyei mienh butv ndin laaix meih mbuo nyei zuiz nipc hlo haic
Hosea_9_31_154880_158123|yaac laaix meih mbuo ba laqc nouz
Hosea_9_32_158440_163432|douc waac mienh zoux yie nyei tin hungh nyei baeqc fingx
Hosea_9_33_163760_167703|e faa im mienh nyei siouv gaeng mienh
Hosea_9_34_168040_175168|mv baac yiem douc waac mienh nyei diuh diuh jauv maaih zaeng norqc nyei mungz
Hosea_9_35_175520_181356|yaac maaih nzorng nyei sic yiem ninh nyei tin hungh nyei biauv
Hosea_9_36_181720_185188|ninh mbuo zoux waaic sic ndo haic
Hosea_9_37_185560_188542|hnangv yiem gi mbe aa nyei hnoi nyieqc nor
Hosea_9_38_188920_193891|tin hungh ziouc jangx ninh mbuo nyei zuiz nipc
Hosea_9_39_194280_197763|yaac dingc ninh mbuo nyei zuiz
Hosea_9_40_198160_205388|yie lorz buatc i saa laa en hnangv lorz buatc a ngunc biouv yiem deic bung huaang
Hosea_9_41_205800_210897|yie lorz buatc meih mbuo nyei ong taaix
Hosea_9_42_211320_221476|hnangv buatc ngongh nyorx ndiangx ziangh daauh nzunc nyei daauh torngx biouv
Hosea_9_43_221920_226865|mv baac ninh mbuo daaih taux mbaa an be o
Hosea_9_44_227320_230937|zorqv ganh fungx bun mbaa an zienh
Hosea_9_45_231400_237843|ziouc tiuv benx gamh nziev nyei ga naaiv hnangv ninh mbuo hnamv nyei ga naaiv
Hosea_9_46_238320_244230|e faa im mienh nyei njang laangc oix hnangv norm norqc ndaix mingh
Hosea_9_47_244720_247464|maiv duqv yungz gu nguaaz
Hosea_9_48_247960_249739|maiv maaih sin
Hosea_9_49_250240_252533|maiv maaih saeng yungz
Hosea_9_50_253040_256685|maiv gunv ninh mbuo dorh fu jueiv hlo
Hosea_9_51_257200_260278|yie oix zorqv ninh mbuo mingh nzengc
Hosea_9_52_260800_261595|maiv liouh yietc dauh
Hosea_9_53_262120_266785|yie leih nqoi ninh mbuo nyei ziangh hoc
Hosea_9_54_267320_270258|ninh mbuo oix zuqc kouv aqv
Hosea_9_55_270800_276485|hnangv sienh dorh ninh nyei dorn cuotv mingh zuqc ga naaiv daix
Hosea_9_56_277040_283990|e faa im oix zuqc hnangv wuov nor dorh ninh nyei naamh nyouz cuotv mingh zuqc daix
Hosea_9_57_284560_285428|o ziouv aac
Hosea_9_58_286000_288661|tov ceix bun ninh mbuo
Hosea_9_59_289240_293252|meih oix ceix haaix nyungc bun ninh mbuo
Hosea_9_60_293840_300477|tov bun ninh mbuo nyei m sieqv dorn maiv haih maaih gu nguaaz
Hosea_9_61_301080_305268|yaac bun ninh mbuo nyei nyorx nqaai
Hosea_9_62_305880_307423|ziouv dingc i saa laa en nyei zuiz
Hosea_9_63_308040_310896|ziouv gorngv
Hosea_9_64_311520_316445|ninh mbuo zoux nyei nyungc nyungc orqv sic yiem gin gaan
Hosea_9_65_317080_320557|yiem naaic yie jiez gorn nzorng ninh mbuo
Hosea_9_66_321200_324509|laaix ninh mbuo zoux nyei sic orqv haic
Hosea_9_67_325160_328741|yie oix zunc ninh mbuo cuotv yie nyei biauv
Hosea_9_68_329400_333172|yiem naaiv mingh yie ziouc maiv hnamv ninh mbuo
Hosea_9_69_333840_338401|ninh mbuo nyei yietc zungv jien kungx hnyouv ngaengc hnangv
Hosea_9_70_339080_342433|e faa im zuqc kouv
Hosea_9_71_343120_345228|ninh mbuo nyei nzungh nqaai mi aqv
Hosea_9_72_345920_348341|ninh mbuo maiv haih ziangh biouv
Hosea_9_73_349040_350936|maiv gunv ninh mbuo yungz gu nguaaz
Hosea_9_74_351640_357164|yie oix daix ninh mbuo hnamv nyei fu jueiv
Hosea_9_75_357880_360876|douc waac mienh gorngv i saa laa en
Hosea_9_76_361600_367024|yie nyei tin hungh oix zoi ninh mbuo guangc laaix ninh mbuo maiv muangx ninh nyei waac
Hosea_9_77_367760_373331|ninh mbuo oix zuqc youh jienv mingh maanc guoqv mbu ndongx
Proverbs_10_1_7000_10149|naaiv se saa lo morn nyei cong mengh waac
Proverbs_10_2_10160_15344|cong mengh nyei dorn bun die duqv njien youh
Proverbs_10_3_15360_19420|mv baac hngongx nyei dorn hoic maa nzauh
Proverbs_10_4_19440_21938|zoux maiv zingx duqv daaih nyei zinh zoih maiv lamh longc
Proverbs_10_5_21960_28411|mv baac zoux duqv horpc nyei sic haih njoux mienh maiv zuqc daic
Proverbs_10_6_28440_31208|ziouv  maiv bun kuv mienh ngorc
Proverbs_10_7_31240_36843|mv baac ninh dangv jienv maiv bun orqv mienh duqv ninh mbuo cei nyei
Proverbs_10_8_36880_40079|buoz lueic bun mienh zuqc jomc
Proverbs_10_9_40120_43476|mv baac buoz jienh bun mienh butv zoih
Proverbs_10_10_43520_48191|guai nyei dorn taux nqaai gorng siou cun gaeng
Proverbs_10_11_48240_54625|mv baac gaatv nyei ziangh hoc bueix m njormh nyei dorn se zuqc nyaiv nyei dorn
Proverbs_10_12_54680_57542|kuv mienh duqv fuqv loqc
Proverbs_10_13_57600_62457|mv baac orqv mienh nyei nzuih bingx jienv oix zoux doqc nyei sic
Proverbs_10_14_62520_67452|jangx kuv mienh haiz hnangv duqv fuqv
Proverbs_10_15_67520_71448|mv baac orqv mienh nyei mbuox mienh la kuqv
Proverbs_10_16_71520_74964|hnangv benx ga naaiv huv nor
Proverbs_10_17_75040_78921|hnyouv cong mengh nyei mienh oix ei jienv leiz latc
Proverbs_10_18_79000_83676|mv baac la guaih gorngv hngongx nyei jauv wuov deix
Proverbs_10_19_83760_85674|oix zuqc baaic
Proverbs_10_20_85760_90749|yangh ziepc zuoqv nyei jauv wuov deix duqv baengh orn nyei yangh
Proverbs_10_21_90840_96463|gan ngau njuotv nyei jauv wuov deix ziouc biux mengh cuotv daaih aqv
Proverbs_10_22_96560_100259|mienh nyapc m zing zoux cuotv sic
Proverbs_10_23_100360_104974|mv baac bungx laangc nyei kuinx mienh wuov deix
Proverbs_10_24_105080_106853|liepc baengh orn
Proverbs_10_25_106960_111728|kuv mienh nyei nzuih benx ziangh maengc nyei wuom zingv
Proverbs_10_26_111840_116803|mv baac orqv mienh nyei nzuih bingx oix zoux doqc nyei sic
Proverbs_10_27_116920_121038|nzorng nyei jauv coqv cuotv nzaeng jaax nyei sic
Proverbs_10_28_121160_127032|mv baac se gorngv hnamv mienh ziouc guangc yietc zungv zoux dorngc nyei sic
Proverbs_10_29_127160_131868|mengh baeqc nyei mienh nyei nzuih maaih wuonh zaang
Proverbs_10_30_132000_137582|mv baac maiv hiuv haaix nyungc nyei mienh puix duqv biaav mborqv diqc daanz
Proverbs_10_31_137720_141138|cong mengh mienh siou jienv wuonh zaang
Proverbs_10_32_141280_147412|mv baac mienh hngongx mienh gorngv nyei waac bun baaic waaic nyei sic taux fatv
Proverbs_10_33_147560_152926|butv zoih mienh nyei zinh zoih benx ninh wuonv nyei zingh
Proverbs_10_34_153080_157881|mv baac mienh jomc mienh jomc nyei jauv bun ninh mbuo zuqc baaic waaic
Proverbs_10_35_158040_164595|kuv mienh nyei fin kouv dorh mienh duqv maengc ziangh
Proverbs_10_36_164760_170309|mv baac orqv mienh duqv nyei buonc se dorh mienh baamz zuiz
Proverbs_10_37_170480_175464|ei jienv njaaux nyei waac wuov deix yiem ziangh maengc nyei jauv
Proverbs_10_38_175640_181298|mv baac haaix dauh ngaengc jienv gorngv njaaux nyei waac ziouc mingh dorngc jauv aqv
Proverbs_10_39_181480_186213|haaix dauh bingx jienv nzorng nyei sic maaih gorngv baeqc nyei nzuih
Proverbs_10_40_186400_191328|haaix dauh cuotv nzuih gorngv waac huv benx mienh hngongx mienh
Proverbs_10_41_191520_193965|gorngv camv waac camv
Proverbs_10_42_194160_197642|simv maiv ndutv baamz zuiz nyei jauv
Proverbs_10_43_197840_201678|mv baac mienh guai mienh nyienz duqv ganh nyei nzuih
Proverbs_10_44_201880_206193|kuv mienh nyei waac hnangv zien nyaanh
Proverbs_10_45_206400_209670|orqv mienh nyei hnyouv hnamv nyei jauv maiv zic zinh
Proverbs_10_46_209880_215184|kuv mienh nyei nzuih gorngv nyei waac yungz mienh camv
Proverbs_10_47_215400_220579|mv baac mienh hngongx mienh zuqc daic laaix maiv hiuv haaix nyungc
Proverbs_10_48_220800_224575|se ziouv ceix fuqv bun mienh butv zoih
Proverbs_10_49_224800_227811|ninh yaac maiv jaa you nzauh
Proverbs_10_50_228040_233406|mienh hngongx mienh zoux dorngc ninh mbuo haiz oix nyei
Proverbs_10_51_233640_239040|mv baac mengh baeqc nyei mienh a hneiv cong mengh nyei jauv
Proverbs_10_52_239280_244075|orqv mienh gamh nziex nyei zungv oix zunc zaaic ninh
Proverbs_10_53_244320_248671|mv baac kuv mienh oix duqv nyei zungv duqv aqv
Proverbs_10_54_248920_251388|nziaaux jieqv jiex mingh
Proverbs_10_55_251640_254025|ziouc maiv maaih orqv mienh aqv
Proverbs_10_56_254280_258341|mv baac kuv mienh duqv liepc wuonv taux yietc liuz
Proverbs_10_57_258600_263136|paaiv mienh lueic mienh mingh zoux haaix nyungc
